country,model,exog_vars,value,metric,stat
US,cnn_lstm,death_recovered,68.65759674846402,SMAPE,P25
US,cnn_lstm,death_stringency,66.5647591938561,SMAPE,P25
US,cnn_lstm,no_exog,69.0878089112319,SMAPE,P25
US,curvefit_lstm,death_all,65.08026440625876,SMAPE,P25
US,curvefit_lstm,death_mobility,66.64394205615511,SMAPE,P25
US,curvefit_lstm,death_recovered,68.8670995622297,SMAPE,P25
US,curvefit_lstm,death_stringency,69.38978455958552,SMAPE,P25
US,curvefit_lstm,no_exog,67.90572173221047,SMAPE,P25
US,lstm,death_all,58.66808413624553,SMAPE,P25
US,lstm,death_mobility,58.04114026280739,SMAPE,P25
US,lstm,death_recovered,56.48975996933888,SMAPE,P25
US,lstm,death_stringency,56.64345299746762,SMAPE,P25
US,lstm,no_exog,54.48275477813958,SMAPE,P25
US,prophet,death_all,46.16283453951443,SMAPE,P25
US,prophet,death_mobility,46.42166556798978,SMAPE,P25
US,prophet,death_recovered,49.58384045922139,SMAPE,P25
US,prophet,death_stringency,45.59328999564172,SMAPE,P25
US,prophet,no_exog,55.28277989552337,SMAPE,P25
US,sarima,death_all,31.843065335502462,SMAPE,P25
US,sarima,death_mobility,31.843034146366687,SMAPE,P25
US,sarima,death_recovered,31.84309956471843,SMAPE,P25
US,sarima,death_stringency,31.843034146366687,SMAPE,P25
US,sarima,no_exog,33.760012814074614,SMAPE,P25
US,svr,death_all,30.64790786736893,SMAPE,P25
US,svr,death_mobility,30.18544434868237,SMAPE,P25
US,svr,death_recovered,30.868891562869145,SMAPE,P25
US,svr,death_stringency,30.2093997488493,SMAPE,P25
US,svr,no_exog,33.5365163455353,SMAPE,P25
US,arima,death_all,57.53301445354644,SMAPE,P75
US,arima,death_mobility,57.34138498623158,SMAPE,P75
US,arima,death_recovered,57.01728518163607,SMAPE,P75
US,arima,death_stringency,57.61708686303395,SMAPE,P75
US,arima,no_exog,75.25649509852408,SMAPE,P75
US,cnn_lstm,death_all,88.26595585825265,SMAPE,P75
US,cnn_lstm,death_mobility,90.32270441294412,SMAPE,P75
US,cnn_lstm,death_recovered,90.3017191414623,SMAPE,P75
US,cnn_lstm,death_stringency,87.63221699641838,SMAPE,P75
US,cnn_lstm,no_exog,88.1679484914923,SMAPE,P75
US,curvefit_lstm,death_all,88.49545846282136,SMAPE,P75
US,curvefit_lstm,death_mobility,90.2580184334394,SMAPE,P75
US,curvefit_lstm,death_recovered,93.39204063262652,SMAPE,P75
US,curvefit_lstm,death_stringency,93.09909733445286,SMAPE,P75
US,curvefit_lstm,no_exog,87.45232301161003,SMAPE,P75
US,lstm,death_all,79.21287480957734,SMAPE,P75
US,lstm,death_mobility,76.18964908589686,SMAPE,P75
US,lstm,death_recovered,76.11412112560734,SMAPE,P75
US,lstm,death_stringency,75.92100671480048,SMAPE,P75
US,lstm,no_exog,74.10098057009691,SMAPE,P75
US,prophet,death_all,119.14572346117843,SMAPE,P75
US,prophet,death_mobility,119.51894270894915,SMAPE,P75
US,prophet,death_recovered,115.41265888586445,SMAPE,P75
US,prophet,death_stringency,115.77331965108787,SMAPE,P75
US,prophet,no_exog,117.82799456386604,SMAPE,P75
US,sarima,death_all,62.75541797585765,SMAPE,P75
US,sarima,death_mobility,62.75849399091777,SMAPE,P75
US,sarima,death_recovered,62.75850877697576,SMAPE,P75
US,sarima,death_stringency,62.75849399091777,SMAPE,P75
US,sarima,no_exog,64.76821109682434,SMAPE,P75
US,svr,death_all,49.49788647964441,SMAPE,P75
US,svr,death_mobility,49.8008608105696,SMAPE,P75
US,svr,death_recovered,50.06936551051541,SMAPE,P75
US,svr,death_stringency,49.70119219229937,SMAPE,P75
US,svr,no_exog,59.514637231763615,SMAPE,P75
US,arima,death_all,21.540405291829074,SMAPE,MIN
US,arima,death_mobility,21.43024161553997,SMAPE,MIN
US,arima,death_recovered,20.474034017596235,SMAPE,MIN
US,arima,death_stringency,19.06314002864758,SMAPE,MIN
US,arima,no_exog,43.46650663580574,SMAPE,MIN
US,cnn_lstm,death_all,51.60955049282434,SMAPE,MIN
US,cnn_lstm,death_mobility,55.544696316805954,SMAPE,MIN
US,cnn_lstm,death_recovered,53.00173649050822,SMAPE,MIN
US,cnn_lstm,death_stringency,52.794437610065806,SMAPE,MIN
US,cnn_lstm,no_exog,51.29798729609328,SMAPE,MIN
