country,model,exog_vars,value,metric,stat
China,svr,death_recovered,160.26662387604412,SMAPE,P75
China,svr,death_stringency,168.34190553605845,SMAPE,P75
China,svr,no_exog,156.61513088536222,SMAPE,P75
China,arima,death_all,3.3415252740872403,SMAPE,MIN
China,arima,death_mobility,3.35079969923869,SMAPE,MIN
China,arima,death_recovered,3.350214079783408,SMAPE,MIN
China,arima,death_stringency,3.340737238874189,SMAPE,MIN
China,arima,no_exog,3.3489441931618997,SMAPE,MIN
China,cnn_lstm,death_all,69.84058463192727,SMAPE,MIN
China,cnn_lstm,death_mobility,6.515218284771527,SMAPE,MIN
China,cnn_lstm,death_recovered,10.258644111657157,SMAPE,MIN
China,cnn_lstm,death_stringency,137.6272700244595,SMAPE,MIN
China,cnn_lstm,no_exog,9.655073180823583,SMAPE,MIN
China,curvefit_lstm,death_all,22.669638765620533,SMAPE,MIN
China,curvefit_lstm,death_mobility,6.374404560883738,SMAPE,MIN
China,curvefit_lstm,death_recovered,5.554950391776849,SMAPE,MIN
